,Class,Entropy,Skewness,Kurtosis,Contrast,Energy,Homogeneity,Dissimilarity,Correlation
670,1,6.8712540534247815,-0.6755392353536881,-0.6755392353536881,15.46489726027397,0.05157118767818342,0.591825585282074,1.5060925269080236,0.9934421089630122
671,1,6.746004212659459,-1.609564688332459,-1.609564688332459,21.24639952299413,0.0615840640213821,0.6433700258878592,1.4901005993150684,0.9936449677435245
672,1,6.84527000950352,-1.3489376313046317,-1.3489376313046317,25.412610078277883,0.06130437699679924,0.6530148425161607,1.471180895303327,0.9911194593926267
673,1,6.608715773872667,-1.9048773885747379,-1.9048773885747379,26.676927898727982,0.07114941466756579,0.6672377935582645,1.4578262597847358,0.9929814534306783
674,1,6.806566543289116,-1.4873777794601037,-1.4873777794601037,17.434488136007825,0.0590890050670665,0.6085580646109614,1.5120321673189825,0.9956961937201899
675,1,6.646814745109467,-1.8567117923403094,-1.8567117923403094,25.239271190068493,0.06703224274572084,0.6415735465800271,1.5218742355675143,0.9931390762359316
676,1,6.825819361470331,-1.4612571240766319,-1.4612571240766319,12.645578522504893,0.05848573805934502,0.58319203309671,1.5366621819960862,0.9969078342905497
677,1,6.793218483396952,-1.508422228444169,-1.508422228444169,19.179546079990214,0.0589010009941379,0.6136866897745322,1.4778047027886496,0.9948588602378977
678,1,6.252086811971798,-2.6420083142308117,-2.6420083142308117,38.13473122553816,0.07530053323055264,0.6015938964567747,1.7956289750489236,0.9866150241875346
679,1,6.705878999768758,-0.7350560177224439,-0.7350560177224439,11.332463154354206,0.06075476923710634,0.6539121907514374,1.2265739664872797,0.9937039576884756
680,1,6.558662953221538,-1.2408990959639965,-1.2408990959639965,11.357574761497062,0.07392859526744346,0.5823353151286164,1.5899393040606653,0.9933480654151531
681,1,6.908796189767452,-0.3611174051495411,-0.3611174051495411,19.268052073140897,0.05032843082658063,0.5394867366756473,1.8575671171722115,0.9911539527084305
682,1,6.945837914235734,-0.6194935479731358,-0.6194935479731358,18.49184732754403,0.049307342963130135,0.5845647438307072,1.5976524278375732,0.9918069679293993
683,1,6.685217303800292,-1.1797929273371797,-1.1797929273371797,14.220118334148728,0.07018508135678159,0.6651484742361677,1.2517658390410957,0.994038670430406
684,1,6.883023677844478,-1.5093099928354365,-1.5093099928354365,46.35400103962817,0.05695287277811146,0.5843635259441081,2.0972816780821915,0.9902370033991287
685,1,6.698168131650291,-0.9436281795847091,-0.9436281795847091,14.130759998776908,0.0712422483347563,0.672264602777965,1.237566505626223,0.9940262511755726
686,1,6.621351833033584,-1.2153686982401317,-1.2153686982401317,12.658417166095889,0.0650035717879529,0.6514590763863377,1.2393705662915848,0.993444417625179
687,1,6.766649391596842,-0.7379755022355182,-0.7379755022355182,12.786402274951076,0.061251461948232264,0.6784524786991076,1.2025516756360077,0.9942116176756585
688,1,6.480275702237771,-1.4880628786175372,-1.4880628786175372,11.570369832436398,0.07545909550422028,0.6786216614333147,1.1649377751956946,0.9927885826399218
689,1,6.5164253165153685,-2.079897327844605,-2.079897327844605,32.3933540239726,0.06732792199258661,0.5883640850105645,1.7323339652641876,0.9904163022715946
690,1,6.423299074450034,-1.2556937198668927,-1.2556937198668927,8.111989359099804,0.07178768070280485,0.6686328688169101,1.0793328033268101,0.9939087469580108
